symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ACTL6B	0	NA	NA	NA	NA	NA
EPO	0	NA	NA	NA	NA	NA
ZAN	0	NA	NA	NA	NA	NA
MIR6875	15.97292498	0.016952444	0.552161785	0.030701951	NA	NA
UFSP1	176.4503957	-0.599451992	0.756707865	-0.79218417	0.428253298	NA
ACHE	60.31141177	-0.410867489	0.666231442	-0.616703841	0.537430087	NA
MUC3A	44.83864495	-0.287822501	0.590673196	-0.487278758	0.626060799	NA
MUC12	0	NA	NA	NA	NA	NA
LOC102724094	0	NA	NA	NA	NA	NA
MUC17	0	NA	NA	NA	NA	NA
AP1S1	235.5711039	-1.087105099	0.754872834	-1.440116864	0.149834339	NA
MIR4653	0	NA	NA	NA	NA	NA
VGF	0.287187398	0.217958854	0.518014205	0.420758451	0.673931474	NA
NAT16	0	NA	NA	NA	NA	NA
MOGAT3	0	NA	NA	NA	NA	NA
CLDN15	200.9620329	0.423209666	0.77107855	0.548854155	0.583105542	NA
LOC101927746	0	NA	NA	NA	NA	NA
COL26A1	0	NA	NA	NA	NA	NA
LINC01007	0	NA	NA	NA	NA	NA
MYL10	3.880255316	-0.439901368	0.547732134	-0.803132298	0.421898271	NA
SH2B2	56.76922344	-0.078991406	0.598405899	-0.132003053	NA	NA
MIR4285	0	NA	NA	NA	NA	NA
SPDYE6	134.7688995	-1.567044453	0.767381435	-2.042067192	0.041144867	NA
LOC100289561	7.214802033	-0.494661796	0.55021728	-0.899029918	NA	NA
LOC100630923	0	NA	NA	NA	NA	NA
PRKRIP1	101.7034886	-0.660994378	0.658829414	-1.003286077	0.315722852	NA
ALKBH4	166.8009848	-0.305075782	0.777165705	-0.392549208	0.69465246	NA
LRWD1	75.15036435	0.74276935	0.689497136	1.077262415	0.281363048	NA
MIR5090	0	NA	NA	NA	NA	NA
MIR4467	3.072971236	-0.483595313	0.546124041	-0.885504532	NA	NA
POLR2J	161.6640007	0.725838146	0.740248042	0.980533693	0.326822747	NA
RASA4B	131.2964384	-0.218816424	0.770996816	-0.283809764	0.776556172	NA
POLR2J3	69.45094712	0.494283635	0.716597574	0.689764595	0.490342237	NA
SPDYE2B	0	NA	NA	NA	NA	NA
SPDYE2	0	NA	NA	NA	NA	NA
POLR2J2	98.60412169	0.550437076	0.68659829	0.801687221	0.42273391	NA
UPK3BL	62.07467973	0.545695537	0.741007717	0.736423555	0.461472974	NA
FBXL13	65.75458102	-1.579123907	0.744355311	-2.121465224	0.033882671	NA
LRRC17	215.7468851	1.125126681	0.772057912	1.45730866	0.145031197	NA
RPL19P12	3.59596638	-0.022290339	0.548047432	-0.040672281	0.96755716	NA
DPY19L2P2	138.9577249	-0.89182788	0.736063217	-1.211618594	0.225658414	NA
SLC26A5	0.563001955	-0.219387463	0.524424144	-0.418339745	0.675698734	NA
LOC101927870	0	NA	NA	NA	NA	NA
LHFPL3	16.70093063	-0.499583085	0.551998533	-0.905044227	NA	NA
LHFPL3-AS1	0	NA	NA	NA	NA	NA
LHFPL3-AS2	8.317823867	-0.27798268	0.617519096	-0.45016046	0.652594744	NA
KMT2E-AS1	143.6744296	-1.24185682	0.749679039	-1.656517996	0.097616964	NA
EFCAB10	0	NA	NA	NA	NA	NA
CDHR3	15.66202983	-0.462082459	0.551942565	-0.837193012	NA	NA
GPR22	58.11539489	0.296527914	0.612791517	0.483896897	0.628459042	NA
DUS4L	42.15440929	0.54878643	0.600514533	0.913860364	0.360790223	NA
SLC26A4-AS1	47.49790304	-0.633413359	0.597870149	-1.059449715	0.289395019	NA
SLC26A4	210.9865911	-1.528129485	0.760328479	-2.009828025	0.044449394	NA
SLC26A3	0	NA	NA	NA	NA	NA
LAMB4	0	NA	NA	NA	NA	NA
C7orf66	0	NA	NA	NA	NA	NA
EIF3IP1	0.146343349	-0.14857053	0.517987126	-0.286822824	0.774247986	NA
DOCK4-AS1	97.12626852	-0.298185643	0.642696833	-0.463960032	0.642676381	NA
LSMEM1	27.65882469	0.17039926	0.552654032	0.30832899	NA	NA
LOC100996249	7.482016923	-0.494966483	0.550328256	-0.899402271	NA	NA
LOC101928012	7.482016923	-0.494966483	0.550328256	-0.899402271	NA	NA
LOC101928036	0	NA	NA	NA	NA	NA
GPR85	31.64707554	0.084838106	0.552757506	0.1534816	NA	NA
PPP1R3A	0	NA	NA	NA	NA	NA
MIR3666	0	NA	NA	NA	NA	NA
LOC102724386	0	NA	NA	NA	NA	NA
TFEC	115.8359808	2.588759471	0.777081505	3.331387318	0.000864143	NA
LOC100996266	0	NA	NA	NA	NA	NA
ST7-AS1	56.90952384	-0.207344398	0.645711576	-0.321109928	0.748127087	NA
ST7-OT4	19.96841657	0.499584499	0.552186904	0.904738043	0.365604182	NA
MIR6132	0	NA	NA	NA	NA	NA
ST7-AS2	11.62384772	-0.497930071	0.551402901	-0.903024032	NA	NA
ST7-OT3	0	NA	NA	NA	NA	NA
WNT2	59.56775378	0.349984766	0.683865842	0.511774012	0.608809181	NA
ASZ1	0	NA	NA	NA	NA	NA
CFTR	0	NA	NA	NA	NA	NA
ANKRD7	0	NA	NA	NA	NA	NA
WNT16	0	NA	NA	NA	NA	NA
FEZF1	0	NA	NA	NA	NA	NA
FEZF1-AS1	10.41364037	0.496146029	0.551112826	0.900262172	NA	NA
RNF133	0	NA	NA	NA	NA	NA
RNF148	10.21534678	0.495980638	0.551060871	0.900046917	NA	NA
TAS2R16	0	NA	NA	NA	NA	NA
SLC13A1	0	NA	NA	NA	NA	NA
IQUB	50.52520197	0.151218378	0.580062959	0.260693044	NA	NA
ASB15	0	NA	NA	NA	NA	NA
LOC102724555	0	NA	NA	NA	NA	NA
LMOD2	0	NA	NA	NA	NA	NA
HYALP1	0	NA	NA	NA	NA	NA
HYAL4	0.133607445	-0.14857053	0.517987126	-0.286822824	0.774247986	NA
SPAM1	0	NA	NA	NA	NA	NA
TMEM229A	0	NA	NA	NA	NA	NA
LOC101928211	0	NA	NA	NA	NA	NA
GPR37	97.00431802	-0.574706387	0.710762042	-0.80857777	0.418758056	NA
LOC154872	19.24155565	0.499442785	0.552142865	0.904553544	NA	NA
LOC101928283	0	NA	NA	NA	NA	NA
LOC101928254	0	NA	NA	NA	NA	NA
GRM8	0	NA	NA	NA	NA	NA
MIR592	0	NA	NA	NA	NA	NA
LOC101928333	0	NA	NA	NA	NA	NA
LOC100506682	0	NA	NA	NA	NA	NA
FSCN3	0	NA	NA	NA	NA	NA
PAX4	0	NA	NA	NA	NA	NA
SND1-IT1	69.16713456	0.234952377	0.622056278	0.377702766	0.705651413	NA
LRRC4	297.3185135	-1.374805326	0.734750814	-1.871117801	0.061328755	NA
MIR593	0	NA	NA	NA	NA	NA
MIR129-1	0	NA	NA	NA	NA	NA
FAM71F2	101.0611904	-0.296487954	0.761278748	-0.389460437	0.696935572	NA
FAM71F1	0	NA	NA	NA	NA	NA
OPN1SW	1.603289341	-0.467453961	0.539935313	-0.865759194	0.386622231	NA
CCDC136	178.6464637	0.432330134	0.773819146	0.558696611	0.576368792	NA
LOC100130705	58.36104005	0.016820613	0.598787099	0.028091141	NA	NA
KCP	116.3396446	0.22505637	0.650880495	0.345772184	0.729513931	NA
IRF5	68.04656387	0.185681347	0.688830215	0.269560399	0.78749847	NA
TPI1P2	18.49366566	0.266275529	0.55225846	0.482157446	NA	NA
LOC407835	2.982358681	-0.158188553	0.546837109	-0.289279111	0.772367797	NA
TSPAN33	146.1493334	-0.011811679	0.767796003	-0.015383876	0.987725927	NA
STRIP2	32.31889891	0.024399415	0.552774697	0.044139891	NA	NA
SMKR1	0	NA	NA	NA	NA	NA
MIR182	0	NA	NA	NA	NA	NA
MIR96	0	NA	NA	NA	NA	NA
MIR183	0	NA	NA	NA	NA	NA
ZC3HC1	217.775997	0.235504169	0.720201979	0.326997392	0.743669858	NA
SSMEM1	0	NA	NA	NA	NA	NA
CPA2	0	NA	NA	NA	NA	NA
CPA4	16.03688279	0.485989703	0.551909207	0.880560962	NA	NA
CPA5	0	NA	NA	NA	NA	NA
CPA1	69.63067679	-0.502504499	0.553044273	-0.908615318	NA	NA
CEP41	185.1192863	-0.286884913	0.714860612	-0.401315877	0.688187576	NA
MESTIT1	18.37999346	0.499258102	0.552085442	0.904313107	NA	NA
MIR335	0	NA	NA	NA	NA	NA
TSGA13	0.247943818	0.217259401	0.518002687	0.419417516	0.674911025	NA
KLF14	19.74361271	0.226315498	0.552345637	0.409735286	NA	NA
MIR29A	18.48930951	0.499281552	0.552092735	0.904343636	0.365813215	NA
MIR29B1	0	NA	NA	NA	NA	NA
LOC100506860	100.3837386	-0.741064022	0.664586814	-1.11507482	0.264818361	NA
LOC101928782	0	NA	NA	NA	NA	NA
FLJ40288	0	NA	NA	NA	NA	NA
MIR6133	21.79280724	-0.500464365	0.552314961	-0.906121326	NA	NA
LOC101928861	1.603289341	-0.467453961	0.539935313	-0.865759194	0.386622231	NA
LRGUK	8.283661594	-0.495765551	0.550618864	-0.900378798	NA	NA
AKR1B10	0.265765942	-0.14857053	0.517987126	-0.286822824	0.774247986	NA
AKR1B15	13.63691001	0.497836069	0.551642182	0.902461932	NA	NA
AGBL3	208.3714072	-0.774399959	0.775462923	-0.998629252	0.317974324	NA
MIR6509	0	NA	NA	NA	NA	NA
STRA8	0	NA	NA	NA	NA	NA
SLC13A4	220.7737637	0.036309656	0.757926254	0.047906582	0.961790694	NA
FAM180A	117.7882015	0.218491711	0.715999139	0.305156389	0.760247046	NA
LUZP6	0	NA	NA	NA	NA	NA
MTPN	0	NA	NA	NA	NA	NA
CHRM2	0	NA	NA	NA	NA	NA
LOC349160	0	NA	NA	NA	NA	NA
MIR490	0	NA	NA	NA	NA	NA
PTN	313.7735631	-0.738706652	0.774094996	-0.954284237	0.339939785	NA
DGKI	158.2431037	0.431345821	0.769858506	0.560292336	0.575280054	NA
LOC100130880	37.12633124	-0.246444745	0.571644027	-0.431115753	0.666384207	NA
AKR1D1	0.265765942	-0.14857053	0.517987126	-0.286822824	0.774247986	NA
MIR4468	0	NA	NA	NA	NA	NA
SVOPL	0	NA	NA	NA	NA	NA
ATP6V0A4	0	NA	NA	NA	NA	NA
TMEM213	0.399373387	-0.270661267	0.517987126	-0.522525085	0.601304786	NA
ZC3HAV1L	269.9270953	-0.134180442	0.715478209	-0.187539523	0.851237638	NA
TTC26	306.4756141	-0.672501188	0.682020046	-0.986043142	0.324111943	NA
C7orf55	0.189173089	0.095610943	0.517987126	0.184581697	0.853557143	NA
C7orf55-LUC7L2	0	NA	NA	NA	NA	NA
LOC100129148	17.71047604	-0.109100506	0.55227361	-0.197547925	NA	NA
CLEC2L	0	NA	NA	NA	NA	NA
TBXAS1	219.6969586	0.785316348	0.763975924	1.027933372	NA	NA
JHDM1D-AS1	233.5728327	1.237787818	0.777974444	1.591039176	0.11160076	NA
RAB19	0	NA	NA	NA	NA	NA
NDUFB2-AS1	32.22213794	0.019815459	0.552773165	0.035847361	NA	NA
NDUFB2	111.0082357	-0.953396364	0.769341274	-1.239237249	0.21525765	NA
MRPS33	353.2754928	-0.263152104	0.777965837	-0.338256633	0.735169802	NA
WEE2-AS1	47.54099017	-0.160915233	0.589417132	-0.27300739	0.784847535	NA
WEE2	15.00060101	0.498336308	0.551798336	0.903113105	NA	NA
TAS2R3	47.36814536	0.224499028	0.5924845	0.378911225	0.704753788	NA
TAS2R4	19.15722757	-0.073658121	0.552361681	-0.133351251	NA	NA
TAS2R5	7.75609663	0.493684537	0.550336873	0.897058803	NA	NA
PRSS37	0.247943818	0.217259401	0.518002687	0.419417516	0.674911025	NA
OR9A4	0	NA	NA	NA	NA	NA
CLEC5A	45.9882898	0.710310135	0.626866165	1.133112896	0.257166846	NA
TAS2R38	0	NA	NA	NA	NA	NA
MGAM	110.1521115	0.479403454	0.705235675	0.679777656	0.496645257	NA
LOC93432	52.74417693	-0.69970292	0.616769849	-1.134463562	0.25660015	NA
MOXD2P	0	NA	NA	NA	NA	NA
PRSS58	0	NA	NA	NA	NA	NA
TRY2P	0	NA	NA	NA	NA	NA
MTRNR2L6	105.4921134	-0.799798748	0.755556293	-1.058556133	0.289801974	NA
PRSS1	0	NA	NA	NA	NA	NA
PRSS3P2	0	NA	NA	NA	NA	NA
PRSS2	0	NA	NA	NA	NA	NA
TRPV6	14.74848027	-0.099471543	0.552054216	-0.180184373	NA	NA
TRPV5	12.1582775	-0.498167945	0.551488782	-0.903314739	NA	NA
C7orf34	4.409045687	-0.489334591	0.548262114	-0.892519434	NA	NA
KEL	0	NA	NA	NA	NA	NA
OR9A2	0	NA	NA	NA	NA	NA
OR6V1	6.680372253	-0.493981549	0.549969183	-0.898198597	NA	NA
OR6W1P	0.378346177	0.217958888	0.518014205	0.420758515	0.673931427	NA
PIP	0	NA	NA	NA	NA	NA
TAS2R39	14.56321151	-0.499025492	0.551797919	-0.904362765	NA	NA
TAS2R40	0	NA	NA	NA	NA	NA
TMEM139	81.37938484	0.217601123	0.565091899	0.385072098	NA	NA
CLCN1	9.085306264	-0.496426842	0.550858889	-0.901186949	NA	NA
FAM131B	281.7873064	-0.036209339	0.638203737	-0.056736331	0.954755232	NA
MIR6892	9.486128599	-0.496716498	0.550963888	-0.901540934	NA	NA
EPHA1	55.31348225	-0.502264528	0.552958753	-0.908321869	NA	NA
EPHA1-AS1	17.01692834	0.147206035	0.552211895	0.266575269	NA	NA
TAS2R60	0	NA	NA	NA	NA	NA
TAS2R41	0	NA	NA	NA	NA	NA
CTAGE15	0	NA	NA	NA	NA	NA
FAM115C	161.5562112	-0.103203529	0.737570095	-0.13992369	0.888720284	NA
FAM115D	47.2719478	-0.156374428	0.563527382	-0.277492155	NA	NA
CTAGE6	0	NA	NA	NA	NA	NA
LOC154761	165.132763	-1.02199859	0.727452667	-1.404900465	0.160050878	NA
OR2F2	0	NA	NA	NA	NA	NA
OR2F1	0	NA	NA	NA	NA	NA
OR6B1	0	NA	NA	NA	NA	NA
OR2A5	0	NA	NA	NA	NA	NA
OR2A25	0	NA	NA	NA	NA	NA
OR2A12	0	NA	NA	NA	NA	NA
OR2A2	0	NA	NA	NA	NA	NA
OR2A14	0	NA	NA	NA	NA	NA
CTAGE4	0	NA	NA	NA	NA	NA
ARHGEF35	85.03734466	0.520726753	0.749170799	0.695070808	0.487010928	NA
RNU6-57P	6.19859546	0.491393317	0.549609301	0.894077514	NA	NA
OR2A42	0	NA	NA	NA	NA	NA
OR2A1	0	NA	NA	NA	NA	NA
OR2A9P	8.634257572	-0.496063227	0.550726963	-0.900742583	NA	NA
OR2A20P	0.143593699	0.095610943	0.517987126	0.184581697	0.853557143	NA
OR2A7	53.78679907	0.196811236	0.602452023	0.326683668	0.743907154	NA
ARHGEF34P	87.26899013	-0.958846782	0.681737535	-1.406474973	0.159583131	NA
CTAGE8	0	NA	NA	NA	NA	NA
ARHGEF5	271.7702578	0.191068299	0.715199143	0.267153981	0.789350606	NA
NOBOX	0	NA	NA	NA	NA	NA
TPK1	111.797275	-0.724137199	0.75133822	-0.963796569	0.335147927	NA
CNTNAP2	0	NA	NA	NA	NA	NA
MIR548AQ	0	NA	NA	NA	NA	NA
LOC101928700	0	NA	NA	NA	NA	NA
MIR548I4	0	NA	NA	NA	NA	NA
MIR548F4	0	NA	NA	NA	NA	NA
MIR548F3	0	NA	NA	NA	NA	NA
MIR548T	0	NA	NA	NA	NA	NA
C7orf33	0	NA	NA	NA	NA	NA
EZH2	106.6191335	0.317780345	0.717159967	0.443109431	0.657686584	NA
ZNF786	337.5829588	-0.430636192	0.733433074	-0.587151312	0.557102088	NA
ZNF425	277.9125184	-0.568151711	0.777900882	-0.730365171	0.465167002	NA
SSPO	135.0332084	0.554882198	0.769858496	0.720758686	0.471057998	NA
ATP6V0E2-AS1	122.6968414	-0.047531996	0.714441053	-0.066530326	0.946955614	NA
ACTR3C	0.540630516	-0.045892986	0.524439887	-0.087508573	0.930267271	NA
LRRC61	70.44018347	-0.14788017	0.621892563	-0.237790542	0.812043554	NA
ZBED6CL	117.5654422	-0.183009311	0.715710801	-0.255702877	0.798180273	NA
RNU6-34P	0	NA	NA	NA	NA	NA
RNU6-33P	0	NA	NA	NA	NA	NA
ZNF775	247.8427827	0.091136773	0.776902591	0.117307851	0.906616104	NA
LOC728743	322.3746106	0.718768818	0.76116545	0.944300372	0.345016176	NA
LINC00996	0.322780534	-0.026479794	0.517987126	-0.051120564	0.95922945	NA
GIMAP2	182.1162608	0.166429178	0.739241418	0.225135083	0.82187419	NA
GIMAP1-GIMAP5	0	NA	NA	NA	NA	NA
GIMAP5	56.75673589	1.399373424	0.73029618	1.916172455	0.055343148	NA
AOC1	0	NA	NA	NA	NA	NA
KCNH2	8.697219832	-0.496121456	0.550748099	-0.900813743	NA	NA
ATG9B	17.51256156	-0.488359875	0.552071772	-0.884594902	NA	NA
ASIC3	69.30663404	-0.530326445	0.694641384	-0.76345357	0.445192942	NA
CDK5	135.3879865	0.865196608	0.770645815	1.122690334	0.261569035	NA
TMUB1	322.259425	-0.304456896	0.666800204	-0.456593886	0.647962975	NA
GBX1	0	NA	NA	NA	NA	NA
ASB10	0	NA	NA	NA	NA	NA
MIR671	0	NA	NA	NA	NA	NA
WDR86	180.0136797	-0.50050995	0.777842	-0.643459662	0.519925881	NA
WDR86-AS1	61.72513107	0.242534077	0.674472323	0.359590852	0.719153125	NA
CRYGN	11.95946739	-0.49804714	0.551445172	-0.903167106	NA	NA
MIR3907	0	NA	NA	NA	NA	NA
PRKAG2-AS1	109.8293881	2.597485982	0.777157593	3.342289909	0.000830902	NA
GALNTL5	0	NA	NA	NA	NA	NA
FABP5P3	0	NA	NA	NA	NA	NA
LINC01003	106.8780409	0.543436031	0.770504635	0.705298848	0.480624277	NA
XRCC2	62.98255032	-0.045226173	0.582992769	-0.077575872	NA	NA
ACTR3B	183.0571975	-0.293601233	0.775313298	-0.378687214	0.704920149	NA
DPP6	122.8043916	0.413746344	0.694725587	0.595553628	0.551473463	NA
PAXIP1-AS1	220.0094965	-0.335829214	0.777780868	-0.431778703	0.66590226	NA
HTR5AOS	0	NA	NA	NA	NA	NA
HTR5A	0	NA	NA	NA	NA	NA
BLACE	0	NA	NA	NA	NA	NA
EN2	0	NA	NA	NA	NA	NA
CNPY1	13.36074451	-0.498634692	0.55165713	-0.903885157	NA	NA
SHH	20.30903308	-0.464385013	0.552267907	-0.840869092	NA	NA
LOC389602	0	NA	NA	NA	NA	NA
LOC285889	0	NA	NA	NA	NA	NA
LINC01006	68.4706547	0.508669241	0.724831465	0.701775883	0.482818941	NA
LINC00244	0	NA	NA	NA	NA	NA
C7orf13	28.09052964	0.29202132	0.552630356	0.5284207	0.597207373	NA
RNF32	82.071497	-0.047780915	0.671123945	-0.071195366	0.943242269	NA
MNX1	0	NA	NA	NA	NA	NA
MNX1-AS1	0	NA	NA	NA	NA	NA
LOC101927914	0	NA	NA	NA	NA	NA
PTPRN2	320.9347962	0.640403711	0.67804446	0.944486311	0.344921194	NA
MIR153-2	0	NA	NA	NA	NA	NA
LOC100506585	64.26315867	0.517304831	0.60662207	0.852762958	NA	NA
MIR595	0	NA	NA	NA	NA	NA
MIR5707	0	NA	NA	NA	NA	NA
LINC00689	0	NA	NA	NA	NA	NA
VIPR2	351.4532078	-1.402668788	0.776227453	-1.807033211	NA	NA
LOC389831	0	NA	NA	NA	NA	NA
OR4F21	0	NA	NA	NA	NA	NA
ZNF596	195.1618844	-1.134827221	0.682265897	-1.663321041	0.096248189	NA
FAM87A	50.11377464	0.442892594	0.606821628	0.729856309	0.465478021	NA
TDRP	207.6196109	-0.162877606	0.771227223	-0.211192761	0.832736859	NA
ERICH1-AS1	0	NA	NA	NA	NA	NA
LOC286083	0	NA	NA	NA	NA	NA
DLGAP2	5.454764005	0.489827286	0.549109055	0.892040082	NA	NA
DLGAP2-AS1	0	NA	NA	NA	NA	NA
MIR596	0	NA	NA	NA	NA	NA
MYOM2	144.9534596	-0.205074174	0.725072008	-0.282832839	0.77730498	NA
MIR7160	0	NA	NA	NA	NA	NA
CSMD1	13.98765947	-0.189086137	0.551959511	-0.342572477	NA	NA
LOC100287015	26.39556972	0.181322955	0.57853054	0.31341985	NA	NA
MIR8055	8.684483929	-0.496111091	0.550744337	-0.900801075	NA	NA
MIR4659A	0	NA	NA	NA	NA	NA
MIR4659B	0	NA	NA	NA	NA	NA
XKR5	0	NA	NA	NA	NA	NA
GS1-24F4.2	0	NA	NA	NA	NA	NA
DEFB1	0	NA	NA	NA	NA	NA
DEFA6	0	NA	NA	NA	NA	NA
DEFA4	0	NA	NA	NA	NA	NA
DEFA8P	0	NA	NA	NA	NA	NA
DEFA9P	0	NA	NA	NA	NA	NA
DEFA10P	0	NA	NA	NA	NA	NA
DEFA1B	0	NA	NA	NA	NA	NA
DEFA1	0	NA	NA	NA	NA	NA
DEFT1P2	0	NA	NA	NA	NA	NA
DEFT1P	0	NA	NA	NA	NA	NA
DEFA3	0	NA	NA	NA	NA	NA
DEFA11P	0	NA	NA	NA	NA	NA
DEFA5	0	NA	NA	NA	NA	NA
LINC00965	10.19515262	0.495985507	0.551062402	0.900053252	NA	NA
FAM66B	52.80258269	-0.409089773	0.701463969	-0.583194278	0.559762523	NA
DEFB109P1B	0	NA	NA	NA	NA	NA
USP17L1P	0	NA	NA	NA	NA	NA
USP17L4	0.123971909	0.095610943	0.517987126	0.184581697	0.853557143	NA
ZNF705G	0	NA	NA	NA	NA	NA
DEFB4B	0	NA	NA	NA	NA	NA
DEFB103B	0	NA	NA	NA	NA	NA
DEFB103A	0	NA	NA	NA	NA	NA
SPAG11B	0	NA	NA	NA	NA	NA
DEFB104A	0	NA	NA	NA	NA	NA
DEFB104B	0	NA	NA	NA	NA	NA
DEFB106A	0	NA	NA	NA	NA	NA
DEFB106B	0	NA	NA	NA	NA	NA
DEFB105B	0	NA	NA	NA	NA	NA
DEFB105A	0	NA	NA	NA	NA	NA
DEFB107A	0	NA	NA	NA	NA	NA
DEFB107B	0	NA	NA	NA	NA	NA
PRR23D1	0	NA	NA	NA	NA	NA
PRR23D2	0	NA	NA	NA	NA	NA
FAM90A7P	0	NA	NA	NA	NA	NA
FAM90A10P	0	NA	NA	NA	NA	NA
SPAG11A	0	NA	NA	NA	NA	NA
DEFB4A	0	NA	NA	NA	NA	NA
ZNF705B	0	NA	NA	NA	NA	NA
FAM66E	4.943475467	-0.490796542	0.548801475	-0.894306165	NA	NA
USP17L8	17.66969009	0.478461509	0.55205137	0.866697441	NA	NA
USP17L3	0	NA	NA	NA	NA	NA
MIR548I3	0	NA	NA	NA	NA	NA
FAM86B3P	115.3760267	-0.319059992	0.688917106	-0.463132631	0.643269301	NA
CLDN23	92.67446735	0.57480735	0.741591085	0.775100135	0.438280492	NA
MIR4660	0	NA	NA	NA	NA	NA
LOC157273	0	NA	NA	NA	NA	NA
MIR597	0	NA	NA	NA	NA	NA
LINC00599	0	NA	NA	NA	NA	NA
MIR124-1	0	NA	NA	NA	NA	NA
MSRA	281.8083447	0.470054067	0.698768333	0.672689423	0.501144898	NA
PRSS55	4.008223352	-0.487994905	0.54776599	-0.890882081	NA	NA
RP1L1	45.89051547	-0.738424295	0.631992227	-1.168407242	NA	NA
C8orf74	0	NA	NA	NA	NA	NA
PINX1	166.3854929	-0.252774808	0.753263344	-0.335572957	0.73719292	NA
MIR1322	0	NA	NA	NA	NA	NA
XKR6	88.86918317	-0.337361131	0.702652657	-0.480125035	0.631138488	NA
MIR598	2.672148901	-0.480831867	0.545083489	-0.882125173	NA	NA
SLC35G5	0	NA	NA	NA	NA	NA
TDH	0	NA	NA	NA	NA	NA
C8orf12	1.336074451	-0.461205593	0.53745982	-0.858121065	0.390825617	NA
FAM167A	84.47433985	-1.814174818	0.77333972	-2.34589634	0.018981386	NA
BLK	0	NA	NA	NA	NA	NA
LINC00208	0	NA	NA	NA	NA	NA
GATA4	0	NA	NA	NA	NA	NA
C8orf49	0.26721489	-0.270661267	0.517987126	-0.522525085	0.601304786	NA
DEFB136	0	NA	NA	NA	NA	NA
DEFB135	0	NA	NA	NA	NA	NA
DEFB134	0	NA	NA	NA	NA	NA
DEFB130	0	NA	NA	NA	NA	NA
LOC100133267	0	NA	NA	NA	NA	NA
ZNF705D	0.146343349	-0.14857053	0.517987126	-0.286822824	0.774247986	NA
FAM66D	87.94770681	0.871823298	0.702552121	1.240937536	0.214628825	NA
LOC392196	61.20642121	0.562848073	0.577911078	0.973935428	NA	NA
USP17L7	13.89517429	-0.498816603	0.551722684	-0.904107474	NA	NA
USP17L2	25.61495981	0.486024137	0.552456853	0.879750399	NA	NA
FAM90A2P	17.11143915	-0.362642873	0.55213473	-0.656801418	NA	NA
FAM86B1	103.419425	0.666266343	0.741357788	0.898710925	0.368806656	NA
FAM66A	20.80903974	0.499735279	0.552233739	0.904934349	NA	NA
LOC649352	63.80465769	-0.305206954	0.613025697	-0.497869755	0.618575846	NA
DEFB109P1	0	NA	NA	NA	NA	NA
FAM90A25P	0.797297826	-0.418671815	0.524979518	-0.797501236	0.425159985	NA
FAM86B2	0.292686697	-0.270661267	0.517987126	-0.522525085	0.601304786	NA
LOC729732	198.7219491	0.175966668	0.774468259	0.227209658	0.820260718	NA
MIR3926-1	0	NA	NA	NA	NA	NA
MIR3926-2	0	NA	NA	NA	NA	NA
LOC340357	0	NA	NA	NA	NA	NA
LINC00681	0	NA	NA	NA	NA	NA
KIAA1456	141.9473205	1.948739646	0.776132106	2.510834987	NA	NA
C8orf48	30.98093822	-0.131413785	0.552743314	-0.237748303	NA	NA
SGCZ	42.03012746	0.302502525	0.586596873	0.515690653	0.606070484	NA
MIR383	0	NA	NA	NA	NA	NA
FGF20	28.259428	0.275111063	0.552640583	0.497811909	0.618616621	NA
MTMR7	282.7080401	-1.015328965	0.770214171	-1.318242385	0.187422521	NA
FGL1	0	NA	NA	NA	NA	NA
NAT1	33.96874833	0.125918352	0.55279473	0.227785008	NA	NA
NAT2	0	NA	NA	NA	NA	NA
LOC100128993	0	NA	NA	NA	NA	NA
SLC18A1	0	NA	NA	NA	NA	NA
LZTS1-AS1	28.7188029	0.000206147	0.552699772	0.000372982	NA	NA
LOC286114	0	NA	NA	NA	NA	NA
LOC101929172	0	NA	NA	NA	NA	NA
DOK2	233.3069495	1.17493215	0.746650197	1.573604554	0.1155789	NA
NPM2	0	NA	NA	NA	NA	NA
FGF17	21.51079865	-0.500436552	0.552304988	-0.90608733	NA	NA
REEP4	182.7044332	-0.250325304	0.764920808	-0.327256496	0.743473893	NA
LGI3	24.00030918	-0.500744326	0.552415317	-0.906463507	NA	NA
SFTPC	0	NA	NA	NA	NA	NA
MIR320A	0	NA	NA	NA	NA	NA
PIWIL2	266.1148175	0.879682568	0.777727873	1.13109302	0.258015942	NA
BIN3-IT1	12.67701483	0.048309325	0.55184265	0.087541847	0.930240824	NA
EGR3	130.1304921	-0.882524177	0.773581185	-1.140829423	0.253940914	NA
PEBP4	41.53917909	-0.585076912	0.582603219	-1.00424593	0.315260088	NA
LOC286059	4.540154125	0.487106972	0.548234347	0.888501378	NA	NA
LOC254896	0.287187398	0.217958854	0.518014205	0.420758451	0.673931474	NA
TNFRSF10C	105.2058972	0.105334648	0.758202146	0.138926866	0.889507941	NA
LOC389641	15.00060101	0.498336308	0.551798336	0.903113105	NA	NA
LOC100507156	138.4315423	0.658819311	0.730935388	0.901337275	0.367409021	NA
NKX3-1	23.10514352	-0.077247574	0.552534165	-0.139805968	NA	NA
NKX2-6	0	NA	NA	NA	NA	NA
STC1	96.92723331	-0.098145854	0.638329349	-0.153754256	0.877803503	NA
ADAM28	231.4295456	-0.782857271	0.738468368	-1.060109416	0.289094825	NA
ADAMDEC1	0	NA	NA	NA	NA	NA
ADAM7	0	NA	NA	NA	NA	NA
