"comparison","cell_type","gene_set","enrich_type","pathway","gene","pathway_padj"
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of macromolecule metabolic process","Egr2",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of macromolecule metabolic process","Fgf1",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of macromolecule metabolic process","Rgcc",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of macromolecule metabolic process","Fam107a",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of biological process","Col1a1",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of biological process","Egr2",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of biological process","Chst2",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of biological process","Fgf1",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of biological process","Rgcc",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of biological process","Gpm6a",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of biological process","Fam107a",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of DNA-templated transcription","Col1a1",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of DNA-templated transcription","Egr2",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of DNA-templated transcription","Fgf1",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of DNA-templated transcription","Rgcc",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of DNA-templated transcription","Mlip",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of multicellular organismal process","Col1a1",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of multicellular organismal process","Egr2",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of multicellular organismal process","Fgf1",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of multicellular organismal process","Rgcc",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of RNA biosynthetic process","Col1a1",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of RNA biosynthetic process","Egr2",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of RNA biosynthetic process","Fgf1",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of RNA biosynthetic process","Rgcc",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of RNA biosynthetic process","Mlip",0.0400731930981649
"EXvsHFD","majorSC","Overlap_All3","richR_GO","cellular response to transforming growth factor beta stimulus","Col1a1",0.0412614498098844
"EXvsHFD","majorSC","Overlap_All3","richR_GO","cellular response to transforming growth factor beta stimulus","Rgcc",0.0412614498098844
"EXvsHFD","majorSC","Overlap_All3","richR_GO","muscle cell proliferation","Fgf1",0.0415464560577357
"EXvsHFD","majorSC","Overlap_All3","richR_GO","muscle cell proliferation","Rgcc",0.0415464560577357
"EXvsHFD","majorSC","Overlap_All3","richR_GO","cellular response to nutrient levels","Col1a1",0.0415464560577357
"EXvsHFD","majorSC","Overlap_All3","richR_GO","cellular response to nutrient levels","Fam107a",0.0415464560577357
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of multicellular organismal process","Col1a1",0.0415464560577357
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of multicellular organismal process","Egr2",0.0415464560577357
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of multicellular organismal process","Fgf1",0.0415464560577357
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of multicellular organismal process","Rgcc",0.0415464560577357
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of multicellular organismal process","Mlip",0.0415464560577357
"EXvsHFD","majorSC","Overlap_All3","richR_GO","response to transforming growth factor beta","Col1a1",0.0415464560577357
"EXvsHFD","majorSC","Overlap_All3","richR_GO","response to transforming growth factor beta","Rgcc",0.0415464560577357
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of primary metabolic process","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of primary metabolic process","Egr2",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of primary metabolic process","Fgf1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of primary metabolic process","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of primary metabolic process","Fam107a",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of primary metabolic process","Mlip",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","DNA-templated transcription","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","DNA-templated transcription","Egr2",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","DNA-templated transcription","Fgf1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","DNA-templated transcription","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","DNA-templated transcription","Mlip",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","negative regulation of cell cycle process","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","negative regulation of cell cycle process","Fam107a",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of cell differentiation","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of cell differentiation","Egr2",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of cell differentiation","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","animal organ development","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","animal organ development","Egr2",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","animal organ development","Fgf1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","animal organ development","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","animal organ development","Gpm6a",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of nucleobase-containing compound metabolic process","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of nucleobase-containing compound metabolic process","Egr2",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of nucleobase-containing compound metabolic process","Fgf1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of nucleobase-containing compound metabolic process","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","synapse assembly","Gpm6a",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","synapse assembly","Fam107a",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","response to insulin","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","response to insulin","Egr2",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of angiogenesis","Fgf1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of angiogenesis","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","extracellular matrix organization","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","extracellular matrix organization","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","external encapsulating structure organization","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","external encapsulating structure organization","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","multicellular organism development","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","multicellular organism development","Egr2",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","multicellular organism development","Fgf1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","multicellular organism development","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","multicellular organism development","Gpm6a",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","multicellular organism development","Fam107a",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","extracellular structure organization","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","extracellular structure organization","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","response to hormone","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","response to hormone","Egr2",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","response to hormone","Fam107a",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of vasculature development","Fgf1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of vasculature development","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","enzyme-linked receptor protein signaling pathway","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","enzyme-linked receptor protein signaling pathway","Fgf1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","enzyme-linked receptor protein signaling pathway","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","mesenchyme development","Col1a1",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","mesenchyme development","Rgcc",0.0420936331755386
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of RNA metabolic process","Col1a1",0.0429235770821345
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of RNA metabolic process","Egr2",0.0429235770821345
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of RNA metabolic process","Fgf1",0.0429235770821345
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of RNA metabolic process","Rgcc",0.0429235770821345
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of RNA metabolic process","Mlip",0.0429235770821345
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of mitotic cell cycle phase transition","Rgcc",0.0437604064936028
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of mitotic cell cycle phase transition","Fam107a",0.0437604064936028
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of metabolic process","Col1a1",0.045115651366702
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of metabolic process","Egr2",0.045115651366702
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of metabolic process","Fgf1",0.045115651366702
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of metabolic process","Rgcc",0.045115651366702
"EXvsHFD","majorSC","Overlap_All3","richR_GO","positive regulation of metabolic process","Fam107a",0.045115651366702
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of cellular component biogenesis","Rgcc",0.045115651366702
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of cellular component biogenesis","Gpm6a",0.045115651366702
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of cellular component biogenesis","Fam107a",0.045115651366702
"EXvsHFD","majorSC","Overlap_All3","richR_GO","response to steroid hormone","Col1a1",0.0456059624768698
"EXvsHFD","majorSC","Overlap_All3","richR_GO","response to steroid hormone","Fam107a",0.0456059624768698
"EXvsHFD","majorSC","Overlap_All3","richR_GO","tissue development","Col1a1",0.0456639076171452
"EXvsHFD","majorSC","Overlap_All3","richR_GO","tissue development","Egr2",0.0456639076171452
"EXvsHFD","majorSC","Overlap_All3","richR_GO","tissue development","Fgf1",0.0456639076171452
"EXvsHFD","majorSC","Overlap_All3","richR_GO","tissue development","Rgcc",0.0456639076171452
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of actin cytoskeleton organization","Rgcc",0.0456639076171452
"EXvsHFD","majorSC","Overlap_All3","richR_GO","regulation of actin cytoskeleton organization","Fam107a",0.0456639076171452
"EXvsHFD","majorSC","Overlap_All3","richR_GO","cell-substrate adhesion","Col1a1",0.0485905418572223
"EXvsHFD","majorSC","Overlap_All3","richR_GO","cell-substrate adhesion","Fam107a",0.0485905418572223
"EXvsHFD","majorSC","Overlap_All3","richR_GO","negative regulation of cell cycle","Rgcc",0.0489803344220848
"EXvsHFD","majorSC","Overlap_All3","richR_GO","negative regulation of cell cycle","Fam107a",0.0489803344220848
"EXvsHFD","majorSC","Overlap_All3","richR_GO","localization","Col1a1",0.0499040408148584
"EXvsHFD","majorSC","Overlap_All3","richR_GO","localization","Egr2",0.0499040408148584
"EXvsHFD","majorSC","Overlap_All3","richR_GO","localization","Pmp2",0.0499040408148584
"EXvsHFD","majorSC","Overlap_All3","richR_GO","localization","Rgcc",0.0499040408148584
"EXvsHFD","majorSC","Overlap_All3","richR_GO","localization","Gpm6a",0.0499040408148584
"EXvsHFD","majorSC","Overlap_All3","richR_GO","localization","Kcnk5",0.0499040408148584
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Col1a1",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Cpe",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Egr2",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Ehd2",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Fgf1",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Frzb",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Kcna2",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Mag",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Metrn",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Mfap5",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Nbl1",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","S100b",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Sdk2",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Sema7a",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","anatomical structure morphogenesis","Serpine2",1.05461421824321e-07
"EXvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of developmental process","Col1a1",2.39998611885028e-06
"EXvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of developmental process","Egr2",2.39998611885028e-06
"EXvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of developmental process","Ehd2",2.39998611885028e-06
"EXvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of developmental process","Fgf1",2.39998611885028e-06
"EXvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of developmental process","Frzb",2.39998611885028e-06
"EXvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of developmental process","Mag",2.39998611885028e-06
"EXvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of developmental process","Metrn",2.39998611885028e-06
"EXvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of developmental process","Nbl1",2.39998611885028e-06
"EXvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of developmental process","S100b",2.39998611885028e-06
"EXvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of developmental process","Sema7a",2.39998611885028e-06
"EXvsHFD","aggSC","Overlap_MS","richR_GO","positive regulation of developmental process","Serpine2",2.39998611885028e-06
"EXvsHFD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Col14a1",4.50313390626507e-06
"EXvsHFD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Col1a1",4.50313390626507e-06
